userID	itemID	tagID
149	922	491
149	922	492
149	922	489
149	734	489
149	923	489
149	147	489
149	824	489
149	494	489
149	601	489
149	417	485
149	709	3
150	589	121
151	487	261
152	924	7
153	231	25
153	925	377
153	926	54
153	628	332
153	318	194
153	927	61
153	928	61
153	840	42
153	914	493
153	23	15
153	931	496
153	932	497
153	734	498
153	933	497
154	934	499
154	934	500
154	429	501
154	897	502
154	294	501
154	935	73
154	935	503
154	936	65
155	807	44
157	284	505
157	938	443
157	938	506
157	939	53
157	939	507
157	939	508
157	818	225
157	940	509
157	940	510
157	350	511
157	350	512
157	941	63
157	941	285
157	942	118
157	911	513
157	115	110
157	115	514
157	417	313
157	943	515
157	187	516
157	924	7
158	944	319
158	944	518
158	945	519
158	946	521
158	946	522
158	177	190
158	947	51
158	947	213
159	211	74
159	949	334
160	950	524
160	951	134
161	952	12
161	513	525
162	953	401
163	954	526
163	955	526
163	849	526
163	956	526
163	958	526
163	959	526
163	960	526
163	961	526
164	962	61
164	442	527
165	963	528
165	964	528
165	965	70
165	113	528
166	195	376
166	508	183
166	966	158
167	648	313
168	695	212
168	967	529
168	968	529
168	969	529
168	970	529
168	971	530
168	972	529
169	350	505
171	973	532
171	227	227
171	227	428
171	230	0
171	974	133
171	976	113
171	977	274
171	977	0
171	235	113
171	978	0
171	978	428
171	979	133
171	981	533
171	982	106
171	982	534
171	982	0
171	982	428
171	242	227
171	983	133
171	245	0
171	984	428
171	985	227
171	985	428
171	987	165
171	66	0
171	988	532
171	263	196
171	991	535
171	992	113
171	993	532
171	994	274
171	994	0
171	995	274
171	995	0
171	998	250
171	999	51
171	1000	536
171	326	196
171	474	250
171	475	51
171	475	536
171	1001	532
171	630	121
171	630	274
171	630	537
171	630	0
171	1002	274
171	1002	0
171	745	165
171	745	0
171	476	250
171	1003	532
171	1004	428
171	1005	133
171	1006	536
171	1007	196
171	79	51
171	1008	196
171	1009	538
171	1009	428
171	564	274
171	564	0
171	1011	532
171	1012	535
171	138	133
171	1013	51
171	1014	196
171	1015	276
171	1016	274
171	1016	0
171	1017	196
171	1018	133
171	1019	532
171	1020	196
171	368	113
171	0	274
171	0	0
171	1021	532
171	789	113
171	1022	535
171	1024	274
171	1024	0
171	220	227
171	220	428
171	793	532
171	1025	533
171	450	428
171	930	0
171	21	0
171	1026	532
171	1027	227
171	756	196
171	1029	51
171	1030	274
171	1031	227
171	1032	196
171	1033	196
171	1034	535
171	711	113
171	711	0
171	931	0
171	1035	113
171	1036	539
171	402	0
171	1037	133
171	1038	227
171	490	540
171	1039	196
171	1040	196
171	1041	274
171	1041	227
171	1041	0
171	1041	428
171	1042	196
171	855	541
171	856	532
171	1043	133
171	1044	196
171	738	196
171	1045	196
171	1046	536
171	1047	276
171	1048	196
171	1049	196
171	1050	196
171	1052	541
171	1053	274
171	1053	0
171	493	250
171	1054	113
171	1055	216
171	1056	196
171	1057	534
171	1058	274
171	1058	0
171	416	113
171	1059	274
171	1059	0
171	34	0
171	1060	196
171	86	276
171	1061	196
171	662	428
171	663	0
171	663	428
171	1062	532
171	875	250
171	185	133
171	1063	133
171	1064	532
171	1065	165
171	188	532
171	1066	541
171	191	166
171	192	276
171	139	133
171	1067	533
171	195	541
171	195	428
171	196	288
171	117	113
171	1068	227
171	136	532
171	1069	288
171	91	51
171	1070	532
171	1071	539
171	1072	196
171	92	288
171	1073	274
171	1074	542
171	202	287
171	202	276
171	508	288
171	204	532
171	1076	133
171	1077	543
171	1077	538
171	1078	544
171	205	533
171	1079	542
171	1080	542
171	1081	113
171	1082	545
171	803	276
171	1083	539
171	1084	546
171	438	113
171	1085	288
171	103	542
171	1086	536
172	1087	547
172	1088	548
173	186	549
174	1089	475
175	571	292
175	571	550
175	202	551
175	202	552
175	519	292
176	1090	553
177	1091	543
179	1092	153
180	459	291
180	711	64
181	507	241
182	1093	555
182	1094	555
182	700	555
183	5	305
183	1095	556
183	1096	232
183	519	54
184	229	46
184	229	388
184	1097	114
184	780	24
184	780	557
184	780	558
184	780	559
184	1098	377
184	63	320
184	63	560
184	1100	561
184	689	5
184	689	226
184	689	562
184	689	563
184	1101	564
184	288	565
184	1102	565
184	693	566
184	997	5
184	997	70
184	997	567
184	997	468
184	1103	12
184	1103	365
184	1103	423
184	1104	306
184	1105	568
184	1106	569
184	1108	131
184	1109	571
184	1109	565
184	1109	572
184	1110	573
184	0	574
184	0	236
184	0	575
184	0	274
184	0	454
184	0	576
184	1111	10
184	695	577
184	377	578
184	377	579
184	377	195
184	377	391
184	377	580
184	377	581
184	377	422
184	377	398
184	1113	585
184	382	342
184	382	586
184	1114	587
184	1114	588
184	569	37
184	1116	590
184	1116	591
184	1116	592
184	1117	593
184	491	61
184	491	26
184	491	594
184	491	595
184	491	596
184	491	597
184	491	598
184	1118	573
184	1119	69
184	186	371
184	186	388
184	879	12
184	709	599
184	709	600
185	465	601
185	1120	601
186	1121	200
186	57	602
186	1122	155
186	235	330
186	1123	153
186	236	603
186	236	604
186	1124	605
186	1124	606
186	56	604
186	780	57
186	780	98
186	1125	607
186	212	608
186	685	69
186	1126	609
186	618	57
186	1127	326
186	1128	153
186	1130	611
186	1130	237
186	1130	612
186	1131	453
186	1132	613
186	251	611
186	895	56
186	895	614
186	1133	453
186	812	56
186	812	453
186	812	216
186	252	604
186	254	613
186	254	216
186	1135	237
186	1136	56
186	1136	611
186	1136	612
186	1137	611
186	1138	153
186	1139	153
186	1140	153
186	1141	615
186	1142	153
186	1143	153
186	1144	561
186	260	602
186	1145	58
186	440	604
186	1146	612
186	40	604
186	265	603
186	265	604
186	465	604
186	266	603
186	1147	616
186	1148	56
186	1149	610
186	1149	617
186	278	618
186	726	619
186	726	604
186	1150	620
186	1152	608
186	1153	543
186	1153	71
186	1154	615
186	1155	621
186	1156	604
186	694	616
186	997	70
186	997	567
186	299	113
186	1157	603
186	1159	619
186	1160	619
186	1161	605
186	1161	153
186	1162	153
186	1163	153
186	1165	153
186	1166	153
186	1167	153
186	1168	153
186	1169	153
186	1170	153
186	1171	153
186	1172	624
186	1173	624
186	309	301
186	1175	194
186	319	194
186	1177	194
186	1178	200
186	1178	58
186	1179	625
186	1180	615
186	534	155
186	159	616
186	159	626
186	159	624
186	1181	153
186	333	549
186	333	627
186	1182	623
186	1184	611
186	1185	345
186	1186	345
186	1187	605
186	339	301
186	1189	619
186	1190	237
186	1191	153
186	1193	153
186	1194	620
186	1195	349
186	1197	625
186	1198	612
186	1199	630
186	1199	620
186	1201	69
186	1202	200
186	1204	110
186	1204	618
186	42	23
186	1205	625
186	1206	603
186	1207	612
186	844	153
186	526	23
186	1208	610
186	1209	153
186	1212	361
186	1213	361
186	373	602
186	1215	616
186	1216	305
186	1216	248
186	1216	453
186	483	39
186	1217	272
186	1217	623
186	1218	633
186	1219	611
186	1220	633
186	1221	57
186	1221	612
186	1223	153
186	1224	54
186	383	617
186	1225	625
186	1226	246
186	1227	610
186	1228	549
186	598	345
186	81	51
186	1229	153
186	388	25
186	1230	634
186	1230	635
186	1231	611
186	1232	625
186	1233	58
186	1234	260
186	1235	237
186	1236	153
186	1237	153
186	1239	636
186	1240	301
186	1241	615
186	1242	453
186	1245	605
186	1246	624
186	1247	612
186	1248	633
186	1249	630
186	1250	633
186	1251	611
186	1252	611
186	491	43
186	491	397
186	1254	549
186	1255	604
186	1255	352
186	1256	630
186	1257	637
186	1258	153
186	1259	345
186	1261	624
186	1262	612
186	1263	611
186	1264	611
186	1265	611
186	1266	611
186	1268	630
186	1269	623
186	1270	630
186	1270	638
186	769	630
186	1271	630
186	1272	352
186	1274	611
186	1274	612
186	1275	633
186	1276	636
186	1277	630
186	708	633
186	1280	153
186	1281	153
186	1282	352
186	1283	637
186	1283	249
186	1284	610
186	1119	69
186	1285	54
186	1286	139
186	1286	306
186	205	639
186	205	533
186	514	268
186	9	133
186	9	640
186	442	155
186	1287	617
186	1287	641
186	1287	642
187	1288	56
187	1289	56
188	1290	206
188	1291	643
188	1291	644
189	236	494
189	71	494
189	1292	66
189	1293	645
189	1294	645
189	1296	446
189	1297	645
189	1298	645
189	1299	645
189	1300	645
189	1301	645
189	24	494
189	26	494
189	1303	645
189	28	292
189	1304	645
189	1306	645
189	1307	446
189	1308	446
189	1309	494
189	1310	344
189	1311	646
189	1312	646
189	1313	360
189	1313	647
190	1314	648
191	1315	649
192	636	134
193	729	421
193	1316	421
193	129	421
194	1317	650
195	1318	652
196	472	653
196	1319	198
196	1320	296
196	1321	515
196	1321	654
197	177	37
199	1322	655
200	1323	68
200	238	531
200	238	153
200	428	68
200	954	68
200	684	656
200	684	67
200	684	603
200	1324	68
200	710	67
200	257	657
200	1325	448
200	265	67
200	265	603
200	69	658
200	667	67
200	133	109
200	71	68
200	1327	658
200	281	153
200	283	603
200	1328	68
200	1153	68
200	1330	346
200	626	657
200	1331	531
200	1331	153
200	1332	7
200	1332	659
200	324	113
200	1333	68
200	840	68
200	1108	531
200	941	448
200	941	213
200	1334	68
200	956	68
200	1335	346
200	1336	68
200	370	236
200	373	602
200	1337	660
200	1338	68
200	1340	68
200	1341	68
200	1342	68
200	1344	236
201	585	270
201	1346	658
201	1347	661
201	660	662
203	1349	664
204	1333	7
204	1350	320
204	1351	365
205	491	377
206	45	365
206	1352	665
206	714	65
207	1353	666
207	861	267
208	272	500
208	313	128
208	313	56
208	424	238
208	1355	439
209	614	668
209	1357	669
209	526	668
209	820	668
209	221	669
209	645	668
209	1358	669
209	1359	668
209	890	668
209	890	669
209	1361	668
209	497	668
209	183	668
210	718	16
210	246	16
210	1362	16
210	1153	16
210	851	670
210	1363	16
210	448	16
210	1365	16
210	1366	670
210	1367	671
210	1368	16
210	420	16
210	1063	671
210	1063	225
210	1063	227
211	56	209
211	780	24
211	685	435
211	687	673
211	40	674
211	689	673
211	989	464
211	1292	166
211	312	435
211	79	157
211	819	675
211	1372	677
211	16	464
211	1373	677
211	146	72
211	1375	241
211	1377	67
211	958	679
211	1259	676
211	147	377
211	1378	65
211	413	204
211	1379	676
211	1380	680
211	1381	677
211	962	332
212	1382	12
212	1382	681
212	1382	682
214	57	37
214	57	46
214	57	292
214	58	40
214	1383	66
214	1383	129
214	236	67
214	161	162
214	1384	63
214	614	135
214	440	322
214	68	46
214	68	243
214	68	683
214	271	40
214	271	56
214	271	157
214	276	198
214	75	24
214	297	37
214	472	245
214	472	684
214	302	236
214	1386	46
214	1386	685
214	77	77
214	78	78
214	78	221
214	481	207
214	568	251
214	914	157
214	914	686
214	914	687
214	1388	688
214	29	74
214	491	61
214	86	222
214	1389	61
214	507	241
214	507	286
214	148	163
214	148	77
214	97	91
214	97	169
215	780	83
216	58	40
216	431	271
216	242	63
216	1391	255
216	1028	105
216	23	15
216	1095	152
218	1394	657
219	264	689
219	377	580
219	1397	292
219	508	690
219	1398	691
219	1400	443
220	734	498
221	248	185
221	67	41
221	1401	185
221	1402	103
221	360	103
221	1403	103
221	367	199
221	389	103
221	23	291
222	475	217
222	97	169
222	97	232
223	1404	41
224	1405	692
225	230	185
225	252	56
225	1145	56
225	286	693
225	1406	194
226	1407	152
226	1408	618
226	1409	694
226	1409	695
226	1410	592
226	1411	696
227	460	61
227	1147	61
227	1147	56
227	945	698
227	1412	61
227	1412	213
227	1412	699
227	1413	61
227	1413	698
227	1413	700
227	1414	61
227	1414	698
227	1414	160
227	1334	698
227	362	56
227	362	200
227	1415	61
227	1415	698
227	1416	701
227	1417	698
227	960	61
227	960	698
228	79	702
229	1418	703
230	1419	87
230	1419	350
230	704	37
231	77	394
232	1389	183
233	14	14
233	1420	132
233	1421	705
234	187	706
234	826	463
236	1411	341
237	1424	59
238	94	340
239	1425	707
240	724	291
240	479	254
240	491	156
241	696	365
241	187	436
