userID	itemID	tagID
765	595	42
996	587	476
420	592	479
192	594	45
832	597	482
997	591	409
360	593	480
527	588	235
156	587	476
376	586	486
1001	587	476
680	584	473
1002	601	487
259	602	488
1003	591	409
1004	603	489
934	604	440
1005	605	490
99	607	27
1006	608	243
650	604	440
1007	609	33
1008	610	59
109	611	27
117	611	27
1012	615	494
1012	616	495
514	618	342
514	619	138
1014	619	138
1015	605	490
1016	616	495
1018	614	493
127	614	493
1020	605	490
1022	614	493
1023	619	138
912	611	117
1025	622	31
1026	622	82
1027	623	379
1028	624	225
1030	622	31
1031	626	501
1032	624	225
1033	627	502
1034	628	503
528	626	101
1035	621	65
1036	623	504
1037	629	505
1038	630	154
881	624	225
1040	632	81
882	624	225
95	633	14
1041	634	33
504	622	31
1042	630	154
1044	630	154
1046	623	303
693	622	31
1047	627	502
690	622	31
1049	624	225
1050	635	425
695	622	31
1052	627	502
113	622	508
893	624	225
38	633	14
38	636	14
36	633	14
553	622	508
1054	634	33
1055	632	509
125	622	31
708	622	31
706	622	31
614	630	154
560	630	154
561	622	82
478	638	510
49	639	224
1008	640	59
942	642	263
1059	643	33
109	644	27
1060	643	33
117	644	27
1061	645	512
514	640	342
128	648	30
135	648	30
912	644	117
329	649	225
797	650	375
1065	651	267
1066	649	225
819	650	375
1068	649	225
1069	653	73
1070	649	225
1071	649	225
1072	654	45
806	650	375
164	654	45
811	650	375
1074	651	267
1075	649	225
1076	655	30
1077	656	4
1077	657	4
1078	658	515
801	650	375
1080	650	375
823	649	225
824	650	375
827	650	375
586	656	4
586	657	4
826	650	375
822	650	375
1082	650	375
1083	662	518
1084	663	490
1085	663	490
674	649	225
1087	651	267
867	649	225
963	665	115
251	649	225
1089	666	229
837	650	375
1091	661	517
1093	671	522
702	672	523
29	673	20
29	674	20
1094	675	46
113	672	31
552	670	82
40	677	0
708	672	31
1095	678	243
555	670	82
476	669	81
47	677	0
1096	679	124
561	670	82
50	677	0
137	672	31
1097	680	0
1099	682	526
1100	682	526
1101	682	526
619	683	172
1105	682	530
1106	686	531
1107	687	144
1108	688	352
0	680	0
1109	682	526
1	690	151
6	680	0
6	687	45
1114	692	534
1115	693	535
1116	692	534
1117	682	526
1118	694	469
86	687	144
1119	680	0
1120	680	0
1121	683	294
876	683	172
1122	682	526
106	689	31
537	689	31
606	687	45
693	689	31
1125	683	294
1126	687	45
1128	692	534
1129	682	537
1130	694	469
1131	694	469
122	687	144
40	680	0
1133	690	151
1134	683	172
1135	688	352
1136	682	526
560	692	337
47	680	0
1138	688	352
320	699	45
320	700	45
921	701	437
1139	702	541
1140	702	541
207	703	14
1141	705	542
261	706	31
1142	707	154
1145	710	85
1148	713	171
1149	714	70
12	717	9
1154	714	70
1155	713	171
1156	719	549
1159	721	552
1160	710	85
1161	716	553
1162	722	554
1163	716	553
1164	723	555
507	716	553
1166	716	553
461	713	171
1169	714	70
1170	723	555
1016	708	80
903	713	171
1175	727	281
1176	713	171
1177	713	551
1178	728	565
555	729	82
556	729	82
1179	730	566
1180	731	567
1182	734	570
1183	735	46
1184	736	169
1185	737	82
1186	738	32
1187	737	82
1188	739	445
1189	740	571
1189	739	27
1190	741	169
1191	739	27
1192	741	169
1193	736	169
812	742	20
972	737	82
1196	739	27
1197	737	82
1198	737	82
1199	744	572
1201	737	82
434	739	27
1203	745	574
169	737	82
437	739	27
758	737	82
1204	739	445
1205	741	169
1206	737	82
170	737	82
385	739	27
296	735	46
1207	736	169
580	743	576
431	739	27
1208	747	577
760	748	46
951	737	82
387	739	27
1210	739	445
242	737	82
177	743	87
388	739	27
178	741	169
178	736	169
369	741	169
184	737	82
1212	734	581
1213	739	445
1214	741	169
196	737	82
451	737	82
194	737	82
405	739	27
1217	734	585
1218	739	445
527	752	472
233	739	27
408	739	27
1140	740	571
258	737	82
1219	734	586
1220	753	587
1221	741	169
1223	755	588
712	754	225
1224	756	81
1226	754	225
1228	758	590
1229	759	294
1230	760	320
1231	754	225
1232	761	45
1233	761	45
1234	759	294
1235	762	591
1236	754	225
1066	754	225
1237	754	225
1238	759	294
1239	760	592
1240	756	81
1241	764	151
1075	754	225
1243	754	225
1245	754	225
1246	754	225
1247	765	81
1249	767	595
1250	769	597
1251	770	598
1252	771	117
1254	770	598
891	768	600
1256	771	117
1258	774	602
1046	768	303
1261	776	388
674	778	225
571	779	30
1088	778	225
770	780	172
1263	780	172
1264	781	606
1191	783	607
1265	785	59
1266	786	277
1268	788	459
1269	789	610
1271	788	459
1272	788	459
1273	794	612
1073	796	73
331	785	59
1275	798	615
386	796	73
142	785	59
345	785	59
1277	783	607
1278	789	610
853	792	617
391	787	609
585	801	117
995	792	478
1280	799	275
267	802	0
352	785	59
189	803	45
589	804	281
957	788	459
268	785	59
271	803	45
311	803	45
959	788	459
1282	783	607
248	806	109
571	793	30
1283	796	73
962	788	459
595	786	277
1140	801	117
966	788	459
777	793	30
1285	808	124
570	810	263
1287	811	622
1288	813	623
1289	814	31
1290	814	31
1291	815	82
1292	816	624
1293	814	31
1294	817	4
1295	814	31
1296	818	625
1297	819	626
1298	816	624
1302	823	190
1303	815	82
1305	823	190
67	814	31
1030	814	31
1306	815	82
69	814	31
70	814	31
1307	816	624
1309	823	190
1310	825	425
1311	817	4
1312	819	626
1313	817	4
81	814	31
1315	816	624
1316	814	31
1317	827	632
1120	822	629
88	817	4
1159	824	366
685	814	31
689	814	31
537	814	31
537	815	82
504	814	31
534	814	31
534	815	82
843	817	4
539	815	82
106	814	31
690	814	31
107	816	634
695	814	31
696	814	31
702	814	31
553	814	31
553	815	82
1324	817	4
706	814	31
1325	816	634
1326	814	31
555	815	82
556	814	31
1328	820	640
1329	826	355
47	830	0
552	831	82
121	832	641
1330	833	642
518	834	156
607	834	154
1331	835	45
608	834	154
128	836	30
556	831	82
661	837	316
1332	838	101
134	836	30
561	840	82
135	836	30
1334	841	644
1335	840	82
1336	842	341
1337	843	347
1338	843	645
1340	845	32
753	846	3
1341	848	294
1342	849	647
805	842	648
994	844	199
1345	848	235
1347	847	173
862	852	124
53	846	3
585	852	124
418	853	652
52	846	3
184	854	31
1349	842	341
1350	855	653
419	844	199
1352	842	648
1353	857	655
1090	847	173
207	859	14
234	860	657
599	842	341
1356	843	347
1357	842	341
1358	843	658
203	861	14
251	862	31
771	863	351
1359	865	347
718	866	240
207	861	14
1356	865	347
1360	865	659
968	862	31
1361	868	660
600	866	240
261	862	31
1362	863	351
1338	869	33
1335	871	82
1365	872	663
1232	875	45
1368	875	45
1369	869	33
285	869	33
740	871	82
1233	875	45
169	871	82
951	877	220
1201	871	82
1375	875	45
1197	871	82
390	875	45
1377	880	235
1379	874	672
1380	881	313
213	869	662
1381	869	33
1382	881	313
1383	877	275
1384	869	33
299	869	33
1280	877	275
976	882	673
196	871	82
922	877	220
593	878	668
1387	885	101
205	871	82
258	871	82
207	887	14
1390	869	662
326	876	369
344	889	154
1392	890	371
181	890	371
185	892	342
1394	893	679
354	889	154
190	894	235
1396	896	455
357	889	154
1397	890	366
228	898	4
1398	899	138
1139	900	47
781	890	366
680	900	47
1399	894	235
1142	889	154
76	904	27
1403	906	24
88	905	46
89	907	45
1404	908	109
1405	909	684
1406	910	60
940	908	685
1407	911	686
99	904	27
1408	903	33
105	903	33
691	913	687
100	907	45
1410	915	689
466	908	109
117	904	27
1054	903	33
655	912	87
468	918	124
1331	907	45
470	918	124
1413	920	693
222	920	693
568	922	695
319	924	148
229	920	693
1415	926	699
1108	928	701
1419	930	84
1420	931	138
1154	932	70
1421	926	60
1422	931	138
1423	930	84
1424	926	60
1425	926	699
1404	933	704
1426	928	701
1428	936	706
940	930	84
1431	939	709
1433	926	60
26	941	1
31	941	1
38	942	14
1434	936	275
1014	931	138
1435	930	84
1436	943	33
472	926	710
1135	928	701
1439	927	700
911	936	275
1138	928	701
1442	939	713
1443	945	714
1444	946	576
1131	943	33
1445	930	84
1446	939	715
524	947	109
1448	950	717
110	951	82
1449	952	718
940	950	717
1451	950	717
24	954	12
1452	952	718
538	951	82
1454	952	718
843	957	4
895	951	82
553	951	82
552	951	82
555	951	82
612	950	717
1458	954	12
556	951	82
558	957	4
45	957	4
560	951	82
559	951	82
561	951	82
947	950	717
1375	961	45
989	962	97
1461	962	97
1462	966	0
668	967	150
926	967	150
444	967	150
1466	962	97
1467	965	728
271	961	45
1470	962	97
1471	971	731
1472	971	731
152	973	68
1473	971	731
320	961	45
231	963	735
325	967	150
1476	976	737
1478	962	97
1479	979	739
890	981	741
1164	982	742
1043	983	286
1448	984	717
465	985	216
1481	986	743
1482	979	744
1483	981	741
1014	987	138
1484	979	744
659	979	744
1487	988	747
711	989	169
1488	990	748
757	992	30
1368	993	45
744	992	30
1490	995	474
986	995	750
1491	996	97
1492	997	448
1493	998	751
1494	996	97
1495	999	366
1496	996	97
1210	1001	420
1498	994	535
216	996	97
764	1001	420
764	1003	426
1500	1004	755
1466	996	97
192	1005	84
589	1006	281
1502	998	299
200	1005	84
200	993	45
304	1002	753
571	992	30
1503	1000	512
1504	996	97
231	996	97
781	999	366
1505	1002	753
777	992	30
640	1007	478
1508	1010	758
1509	1011	759
1511	1010	760
877	1012	415
1513	1015	761
1515	1009	0
898	1009	0
903	1012	415
472	1016	80
1062	1007	478
846	1013	449
47	1017	0
135	1018	30
1517	1019	765
918	1021	430
173	1022	85
266	1023	31
1518	1024	138
958	1023	31
1519	1025	342
1520	1023	31
1500	1026	340
179	1022	85
185	1025	342
184	1023	31
1522	1028	124
196	1023	31
196	1029	82
194	1029	82
591	1028	124
1523	1030	760
1524	1031	425
1525	1032	766
197	1029	82
251	1023	31
203	1035	14
1526	1032	263
771	1036	351
205	1029	82
256	1023	31
925	1021	430
209	1022	85
207	1035	14
600	1028	240
1477	1031	425
69	1023	31
1527	1037	145
1530	1029	82
1213	1034	445
257	1023	31
717	1038	225
967	1039	768
207	1040	14
207	1041	14
208	1042	87
210	1042	87
873	1043	124
326	1044	72
1531	1040	14
8	1047	0
1533	1048	437
3	1047	0
83	1049	770
1534	1050	59
1536	1051	771
1537	1052	59
1538	1046	769
0	1047	0
1103	1047	0
6	1047	0
1542	1046	769
1543	1050	59
1545	1056	773
1546	1046	769
1547	1046	769
1548	1058	294
461	1059	59
102	1046	769
459	1054	87
1550	1046	769
1046	1060	299
1551	1061	774
28	1048	437
1552	1053	275
467	1054	87
1554	1048	437
40	1047	0
1435	1063	84
128	1057	30
557	1048	437
1555	1048	437
47	1047	0
1556	1047	0
1557	1046	769
1558	1047	0
1559	1048	437
1560	1047	0
1561	1053	275
279	1047	0
897	1066	778
1562	1067	779
40	1069	0
1566	1070	782
1327	1071	235
1567	1067	779
50	1069	0
1569	1067	779
137	1067	779
1572	1076	525
1573	1077	785
1101	1078	526
1574	1079	65
1301	1081	787
1576	1077	788
1100	1078	526
1577	1082	789
1580	1085	791
1541	1086	73
1581	1086	73
1583	1077	347
1117	1078	526
1116	1077	347
501	1074	240
506	1090	30
94	1075	29
1584	1085	791
1586	1089	370
537	1076	82
1587	1085	791
1589	1086	73
1590	1085	791
1591	1092	795
1592	1078	526
1593	1077	347
1594	1078	526
1595	1093	796
1596	1077	785
1598	1077	347
658	1090	30
1599	1077	347
129	1075	29
132	1075	29
1136	1078	526
560	1076	82
1602	1075	29
134	1090	30
537	1096	82
1603	1097	801
1605	1099	803
1554	1098	437
1606	1100	804
40	1101	0
1608	1102	805
1609	1100	806
50	1101	0
1236	1105	225
1242	1105	225
1201	1109	82
1066	1105	225
1489	1110	535
1068	1105	225
1613	1112	813
758	1109	82
169	1109	82
1614	1108	814
817	1105	225
170	1109	82
1616	1108	814
823	1105	225
184	1109	82
1617	1113	815
1618	1114	45
271	1114	45
194	1109	82
311	1115	144
451	1109	82
1619	1116	464
196	1109	82
1621	1108	814
320	1115	45
205	1109	82
258	1109	82
1624	1109	82
1356	1119	817
1625	1120	819
970	1116	464
1626	1122	44
235	1123	437
1630	1127	822
640	1128	65
1631	1127	235
94	1130	29
1482	1130	744
1632	1131	825
1484	1130	744
1633	1130	744
1634	1132	676
659	1130	744
129	1130	29
133	1127	822
1636	1134	85
645	1135	299
1639	1136	373
1640	1137	829
1640	1138	830
1060	1139	76
1165	1134	85
697	1140	150
697	1141	150
1046	1135	299
1597	1134	85
1260	1135	299
1130	1142	832
903	1144	171
1176	1144	171
1645	1145	11
1125	1146	835
1646	1136	373
1647	1134	85
636	1147	169
1648	1148	109
1649	1149	836
685	1150	31
689	1150	31
504	1150	31
1585	1152	73
695	1150	31
696	1150	31
691	1147	169
1651	1147	169
538	1150	82
1652	1154	45
505	1148	109
843	1156	4
939	1157	839
1008	1158	59
1592	1156	840
466	1148	109
36	1160	14
1654	1161	842
1655	1154	84
125	1150	31
846	1162	115
708	1150	31
706	1150	31
555	1150	82
475	1147	169
556	1150	844
559	1150	82
1656	1162	454
137	1150	31
972	1164	82
1658	1166	216
724	1168	264
1661	1169	166
1662	1171	257
1663	1172	124
142	1173	59
1664	1174	526
812	1164	82
1665	1175	846
1666	1176	847
169	1164	82
1668	1177	848
262	1178	81
185	1179	342
370	1175	169
1669	1166	216
369	1175	169
564	1168	264
1670	1180	850
194	1164	82
591	1172	124
304	1181	852
1672	1170	12
196	1164	82
1283	1174	853
1673	1176	847
197	1164	82
405	1165	27
1139	1176	847
771	1179	342
205	1164	82
596	1166	216
596	1172	124
1674	1180	850
361	1168	264
1675	1182	855
234	1183	657
378	1174	526
1676	1184	856
601	1172	124
602	1172	124
1677	1185	120
291	1186	33
1678	1187	85
993	1188	65
1679	1189	857
241	1190	106
1495	1191	858
178	1191	169
388	1193	27
1680	1191	860
308	1193	27
349	1194	160
1681	1188	65
1682	1187	85
149	1188	65
1683	1190	106
591	1196	124
1684	1195	862
772	1191	169
204	1194	80
158	1188	65
719	1194	80
1686	1187	85
209	1187	85
979	1187	85
1687	1187	576
238	1186	33
637	1198	30
886	1199	27
1689	1198	30
99	1199	865
1690	1202	866
1691	1203	867
1692	1204	868
1552	1205	869
1693	1206	281
1694	1206	870
1644	1207	871
128	1198	30
42	1204	868
135	1198	30
1695	1210	33
1696	1211	873
1697	1213	874
1698	1214	875
1699	1215	876
1700	1216	877
1384	1210	33
1701	1214	878
1702	1210	33
354	1212	154
957	1217	459
299	1210	33
1703	1210	33
271	1218	45
1618	1219	144
318	1212	154
228	1220	4
1524	1221	425
959	1217	459
571	1223	30
1706	1212	154
320	1219	45
962	1217	459
1707	1223	30
1090	1225	881
234	1220	4
363	1212	154
601	1226	124
1142	1212	154
1391	1210	33
238	1210	33
1709	1227	882
1710	1228	883
1159	1230	366
1712	1231	242
1713	1231	242
16	1232	885
1318	1233	4
1714	1231	242
529	1231	242
1717	1235	887
843	1233	4
1719	1233	4
511	1231	242
512	1231	242
514	1231	242
847	1239	888
1721	1233	4
615	1231	242
522	1231	242
556	1241	31
556	1242	31
47	1243	0
616	1245	292
523	1246	73
50	1243	0
137	1241	31
137	1242	31
1723	1240	156
1724	1240	156
1725	1248	891
83	1250	43
1543	1251	59
86	1252	45
1730	1254	893
1732	1255	248
1562	1256	894
122	1252	45
1735	1258	896
1133	1259	897
1736	1248	891
1737	1248	891
1738	1261	898
1739	1254	59
1548	1253	294
1320	1252	45
100	1252	45
1008	1254	59
1741	1262	899
1742	1247	900
1743	1263	95
1744	1264	901
388	1266	903
1746	1267	904
217	1263	95
214	1263	95
179	1263	905
825	1268	388
1747	1266	903
590	1270	261
220	1263	95
1704	1272	876
227	1263	95
999	1264	840
376	1274	174
231	1275	735
781	1266	903
232	1263	95
1748	1273	522
34	1277	911
1534	1278	912
76	1279	27
1752	1281	914
933	1282	294
1480	1279	27
504	1284	243
109	1279	27
1688	1279	27
1754	1286	100
1731	1282	294
892	1287	911
509	1288	915
533	1285	4
886	1279	27
1052	1289	916
117	1279	27
115	1284	54
702	1290	917
1485	1291	918
491	1286	100
1755	1279	27
34	1287	911
1633	1291	918
616	1291	292
1757	1292	920
1759	1284	101
1761	1294	384
1762	1296	923
1763	1297	924
699	1300	240
1764	1301	83
1765	1294	384
40	1302	0
658	1299	30
1766	1299	30
659	1303	926
128	1299	30
908	1299	30
909	1305	370
47	1302	0
477	1305	168
580	1307	275
